source,source_id,title,company,Company,location,Location,description,url,post_date,Post_Date,scraped_at,Scraped_Date,salary,salary_min,salary_max,Salary_Min,Salary_Max,contract_type,Job_Type,category,Skills,Is_Remote,Work_Arrangement,Desc_Length,Title_Word_Count,has_salary,Seniority,industry,job_hash,Salary_Avg,Salary_Range,job_grade,clearance_required,employment_type,government_grade
adzuna,5549490891,Data Operations Analyst II,R1 RCM,R1 Rcm,"Bonnie, Utah County","Bonnie, Utah County","R1 is the leading provider of technology-driven solutions that transform the patient experience and financial performance of hospitals, health systems and medical groups. We are the one company that combines the deep expertise of a global workforce of revenue cycle professionals with the industry's most advanced technology platform, encompassing sophisticated analytics, AI, intelligent automation, and workflow orchestration.? As our Data Operations Analyst II, you will be responsible for managi…",https://www.adzuna.com/land/ad/5549490891?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=8BB8053597AC4B3BD5337C3BBCE7DA6C7F20A569,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$65,725 - $65,725",65724.9,65724.9,65724.9,65724.9,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,4,True,Junior,IT Jobs,524c60cda045b31aadb0793c8f7cf672,65724.9,"$65,725-$65,725",,,,
adzuna,5549489675,Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred),CBRE,Cbre,"Madison, Dane County","Madison, Dane County","Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred) Job ID 251951 Posted 18-Dec-2025 Service line PJM Segment Role type Full-time Areas of Interest Administrative, Project Management, Transaction Management Location(s) Remote - US - Remote - US - United States of America About the Role: As a CBRE Project Sr. Analyst, you be responsible for providing advanced administrative support to the Retail Program Team. This includes presentation creation, data and database…",https://www.adzuna.com/land/ad/5549489675?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=0FC003DB07B5BE92318F96FB5AFCFE48982C0DE5,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$221,736 - $221,736",221735.89,221735.89,221735.89,221735.89,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,11,True,Senior,IT Jobs,4d5ce61044d41686ed01e33ef24d475e,221735.89,"$221,736-$221,736",,,,
adzuna,5549489410,Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred),CBRE,Cbre,"Tumwater, Thurston County","Tumwater, Thurston County","Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred) Job ID 251951 Posted 18-Dec-2025 Service line PJM Segment Role type Full-time Areas of Interest Administrative, Project Management, Transaction Management Location(s) Remote - US - Remote - US - United States of America About the Role: As a CBRE Project Sr. Analyst, you be responsible for providing advanced administrative support to the Retail Program Team. This includes presentation creation, data and database…",https://www.adzuna.com/land/ad/5549489410?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=E233C81BA7704CA5E23A93DF0421D13683A91D29,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$220,722 - $220,722",220721.92,220721.92,220721.92,220721.92,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,11,True,Senior,IT Jobs,7756e412b451fcb26b8f72317b6ecece,220721.92,"$220,722-$220,722",,,,
adzuna,5549488375,Principal Data Engineer - Databricks,Alaska Airlines,Alaska Airlines,"Normandy Park, King County","Normandy Park, King County","Company Alaska Airlines The Team Guided by our purpose, core values, and leadership principles, we are creating an airline people love. Our corporate teams set the strategies and operational plans to ensure the success of our company. Whether we use our expertise in accounting, human resources, finance, planning, legal, marketing, or any of our operational divisions, our shared passion for travel and our guests is what motivates us to achieve excellence each day. If you share our passion for cr…",https://www.adzuna.com/land/ad/5549488375?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=38BA850C3274B19854D7295EFA577AAD8328EBEC,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$217,655 - $217,655",217655.42,217655.42,217655.42,217655.42,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Senior,IT Jobs,2c78a974a5298901d26c82fa90f4bda4,217655.42,"$217,655-$217,655",,,,
adzuna,5549488239,Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred),CBRE,Cbre,"Bonnie, Utah County","Bonnie, Utah County","Senior Project Analyst- Data Management for Real Estate Transactions (EST Preferred) Job ID 251951 Posted 18-Dec-2025 Service line PJM Segment Role type Full-time Areas of Interest Administrative, Project Management, Transaction Management Location(s) Remote - US - Remote - US - United States of America About the Role: As a CBRE Project Sr. Analyst, you be responsible for providing advanced administrative support to the Retail Program Team. This includes presentation creation, data and database…",https://www.adzuna.com/land/ad/5549488239?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=5BDBC20E424A9F090EFD9E931042B8349B4589DC,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$223,680 - $223,680",223680.1,223680.1,223680.1,223680.1,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,11,True,Senior,IT Jobs,0646cec486f12cbf16ef06867a0258b9,223680.1,"$223,680-$223,680",,,,
adzuna,5549477504,[REMOTE] Revenue Cycle Analyst (Power BI exp. req.),#twiceasnice Recruiting,#twiceasnice Recruiting,US,Us,"[REMOTE] Revenue Cycle Analyst (Power BI exp. req.) Location: United States Salary: $75,000 - $90,000  Benefits Benefits: Medical, Dental, Vision, 401k, Life, AD&D, Disability, HSA, FSA, Holidays, PTO Job Type: Full Time Typical Hours: Mon-Fri; Flexible – 40hrs. Start Date: ASAP Sponsorship is not available [REMOTE] Revenue Cycle Analyst (Power BI exp. req.) Description Our client, a fast-growing healthcare revenue cycle management company, is seeking a data-driven Revenue Cycle Analyst to supp…",https://www.adzuna.com/details/5549477504?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$75,000 - $90,000",75000.0,90000.0,75000.0,90000.0,permanent,permanent,Accounting & Finance Jobs,['r'],False,On-site,500,8,True,Senior,Accounting & Finance Jobs,c575a742cc2f5bce852af3ec12723cd5,82500.0,"$75,000-$90,000",,,,
adzuna,5549477498,Data Engineer - Global Master Data,Eli Lilly and Company,Eli Lilly And Company,"Indianapolis, Marion County","Indianapolis, Marion County","At Lilly, we unite caring with discovery to make life better for people around the world. We are a global healthcare leader headquartered in Indianapolis, Indiana. Our employees around the world work to discover and bring life-changing medicines to those who need them, improve the understanding and management of disease, and give back to our communities through philanthropy and volunteerism. We give our best effort to our work, and we put people first. We’re looking for people who are determine…",https://www.adzuna.com/details/5549477498?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$64,500 - $167,200",64500.0,167200.0,64500.0,167200.0,permanent,permanent,IT Jobs,['r'],False,On-site,500,6,True,Junior,IT Jobs,4b4723e641294d5dc506e7818790c610,115850.0,"$64,500-$167,200",,,,
adzuna,5549477359,Product Data Analyst (Remote),ExecutivePlacements.com,Executiveplacements,"Tampa, Hillsborough County","Tampa, Hillsborough County","Join a global community of talented professionals to shape the future of AI. Earn up to $15 USD/hr and additional rewards based on quality of submission. Outlier is committed to improving the intelligence & safety of AI models. Owned and operated by Scale AI , we've recently been featured in Forbes for partnering experts with top AI labs to provide the high quality data for LLMs. We believe AI can only perform as well as the data it's trained on. That's why we work with contributors from all ov…",https://www.adzuna.com/details/5549477359?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$80,002 - $80,002",80002.41,80002.41,80002.41,80002.41,permanent,permanent,Scientific & QA Jobs,['r'],False,On-site,500,4,True,Mid-level,Scientific & QA Jobs,9dd5d6440d3e1d78dd348809d598d120,80002.41,"$80,002-$80,002",,,,
adzuna,5549457009,Head of Data and AI,OnMed,Onmed,"White Plains, Westchester County","White Plains, Westchester County","Who We Are and Why Join Us At OnMed our purpose is simple but powerfulto improve the quality of life and sense of well-being in our communities by bringing access to healthcare to everyone, everywhere. Our path to everywhere has already begun, with our innovative CareStation, a small but mighty, Clinic-in-a-Box, bringing healthcareaccess anywhere with an outlet to plug it in. Poised to become a key component in America’s public health infrastructure, the OnMed CareStation is the only tech-enabl…",https://www.adzuna.com/details/5549457009?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$200,000 - $225,000",200000.0,225000.0,200000.0,225000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,eba1832cfc59f823e5b89627870a1e49,212500.0,"$200,000-$225,000",,,,
adzuna,5549421205,Senior Analyst - Insider Risk & Data Protection (1171190),"Placement Services USA, Inc.","Placement Services Usa,","New York City, New York","New York City, New York","Two (2) years of experience in the job offered or two (2) years of information security analysis and data loss protection experience working in the insurance or financial services industries. Bachelor's Degree in Computer Science, Computer Information Systems, Data Analytics, or Quality Engineering Please send us your resume via email at candidates (at) placementservicesusa (dot) com with reference 1171190. Do not copy and paste your resume in the body email. Please attach it as a Word or PDF d…",https://www.adzuna.com/details/5549421205?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$42,391 - $42,391",42390.97,42390.97,42390.97,42390.97,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,9,True,Senior,IT Jobs,844476ceb6d1781db3e366d757d5bc14,42390.97,"$42,391-$42,391",,,,
adzuna,5549421140,"Full Stack Engineer, Sr. [JS041]","Autodesk, Inc.","Autodesk,","Atlanta, Fulton County","Atlanta, Fulton County","Position: Full Stack Engineer, Sr. Work location: Atlanta, GA Wage: $152,131 - $194,600 / per year* Job Duties: Research, design, and develop computer and network software or specialized utility programs. Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis. Update software or enhance existing software capabilities. Lead team with technical guidance along with effort estimations for each task. Recommend…",https://www.adzuna.com/details/5549421140?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$198,348 - $198,348",198348.27,198348.27,198348.27,198348.27,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Senior,IT Jobs,9bf8982a46c12185be8b6ef8bd34a1eb,198348.27,"$198,348-$198,348",,,,
adzuna,5549419269,Senior Financial Analyst - Treasury,Grainger Businesses,Grainger Businesses,"Forest Lake, Lake County","Forest Lake, Lake County","Work Location Type: Hybrid Req Number 325732 About Grainger W.W. Grainger, Inc., is a leading broad line distributor with operations primarily in North America, Japan and the United Kingdom. At Grainger, We Keep the World Working® by serving more than 4.5 million customers worldwide with products and solutions delivered through innovative technology and deep customer relationships. Known for its commitment to service and award-winning culture, the Company had 2024 revenue of $17.2 billion acros…",https://www.adzuna.com/details/5549419269?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$119,105 - $119,105",119105.18,119105.18,119105.18,119105.18,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,5,True,Senior,Accounting & Finance Jobs,bade1d841177f3273ec35878557679f1,119105.18,"$119,105-$119,105",,,,
adzuna,5549410599,Data Analyst,Apidel Technologies,Apidel Technologies,"Toledo, Lucas County","Toledo, Lucas County","Interview: Teams Interview OC Job title: Data Specialist (PIM) Data Management: Manage and maintain product data within Stibo STEP and PDX platforms, including data entry, enrichment, and validation. Collaborate with insulation product managers and technical experts to gather and validate product information, including specifications, certifications, and compliance data. Implement data governance policies and standards to maintain data quality and integrity within PIM systems. Coordinate with e…",https://www.adzuna.com/details/5549410599?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$93,332 - $93,332",93331.55,93331.55,93331.55,93331.55,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,2,True,Mid-level,IT Jobs,7c24858283ffb2122fed02e7b034b978,93331.55,"$93,332-$93,332",,,,
adzuna,5549384500,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"Charleston, Kanawha County","Charleston, Kanawha County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549384500?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=AE196D4C1E909CE549A99AEC0BCA40A60184CD48,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$152,357 - $152,357",152356.6,152356.6,152356.6,152356.6,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,401f9f2aeec570a2d42cdd588e91a49a,152356.6,"$152,357-$152,357",,,,
adzuna,5549384428,Data & Market Intelligence Manager,Metergy Solutions,Metergy Solutions,"Toronto, Deuel County","Toronto, Deuel County","Data & Market Intelligence Manager About Metergy Solutions Inc. (Metergy) Metergy has the energy, rapid growth and excitement of a startup, together with a rock-solid, recession-proof business that has a 45 year track record. Were a technology company that drives huge carbon emission reductions. This is a once-in-a-career opportunity. As one of North Americas most experienced submetering providers, Metergy has brought turnkey solutions to clients for over 45 years. Metergy supplies, installs an…",https://www.adzuna.com/details/5549384428?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$68,576 - $68,576",68575.9,68575.9,68575.9,68575.9,Full-time,Full-time,Sales Jobs,['r'],False,On-site,500,5,True,Junior,Sales Jobs,cc509fbfe97ab6bf808974de483b097e,68575.9,"$68,576-$68,576",,,,
